mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
4.838209664925957,0.0001544378321713212,3.063106248377695e-05,1.7266845454375055e-05,0.004673000037264536,0.002663281498086555,0.0017447071080742814,0.0048952341607067795,0.0028413329030793164,0.0018737473832330682,1.4970778275315737e-05,0.0013930718392293265,0.0014900128897359724
4.928249570040514,0.00015725637136537355,3.111118655112924e-05,1.7424300539163663e-05,0.004766167523869246,0.0027102041084780025,0.0017617538896968566,0.004992673546902414,0.0028914772210074614,0.0018920894221124845,1.5131839315680829e-05,0.001410898339831341,0.0015091783051233915
5.019965133110079,0.00016012636625185699,3.159933766978114e-05,1.7584537785044994e-05,0.004860934388182641,0.0027578598293874473,0.0017790878268768436,0.00509178880263507,0.0029424067692855656,0.0019107403833408924,1.5295329423276365e-05,0.0014289496326560383,0.0015285854868298978
5.113387538414321,0.00016304875735632688,3.2095652358898783e-05,1.774760030435375e-05,0.00495733368779752,0.0028062631266556337,0.001796713488358843,0.005192614501403648,0.002994137021417852,0.001929705181578329,1.5461293076361038e-05,0.0014472311370748038,0.001548240238571358
5.208548550577666,0.00016602450239911859,3.260026949898313e-05,1.7913531892210505e-05,0.005055398972028142,0.0028554286523722753,0.0018146355171406096,0.005295185732563157,0.0030466836513982393,0.0019489888113959127,1.562977538380567e-05,0.0014657483019934318,0.0015681483970901957
5.305480525369574,0.0001690545766086536,3.311333037237295e-05,1.8082377050423026e-05,0.005155164297715565,0.0029053712516718374,0.001832858631760093,0.0053995381178295766,0.0031000625409492453,0.0019685963486607647,1.5800822102976743e-05,0.001484506609208295,0.001588315835691096
5.404216420705915,0.0001721399730438268,3.36349787054623e-05,1.8254180989461545e-05,0.005256664244842874,0.002956105969404429,0.00185138762760422,0.00550570782758864,0.0031542897866301536,0.0019885329519451957,1.5974479643417293e-05,0.0015035115766305306,0.0016087484676399828
5.5047898078549675,0.0001752817029186757,3.416536071142291e-05,1.8428989651095618e-05,0.005359933931999206,0.0030076480567001527,0.0018702273782409146,0.005613731597049,0.0032093817068340126,0.002008803863960057,1.615079508438013e-05,0.001522768761392703,0.0016294522494405947
5.607234882852027,0.00017848079593576314,3.470462513359193e-05,1.8606849715746317e-05,0.005465009031728232,0.0030600129774439352,0.0018893828367739357,0.005723646742276875,0.0032653548486914204,0.002029414413013259,1.6329816182356044e-05,0.0015422837628500934,0.0016504331840021334
5.711586478126435,0.0001817383006234348,3.5252923289639e-05,1.8787808618546408e-05,0.005571925785793227,0.003113216414676081,0.0019088590372213182,0.005835491176145679,0.003322225994897242,0.0020503700144933186,1.65115913845718e-05,0.0015620622254881057,0.001671697323709538
