mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00022508800520954617,0j,0j,0j,(-0.9570668164012734-0.013704174096478061j),(0.2874226504725108-2.2550135466572426e-15j),(0.0005927035654110617-2.560926322890113e-13j),0j,0j,0j,(-0.9956942604849358-0.0008988652883375955j),(-1.0559062321981145+0.10352781847057879j),(0.28972356602268523-1.552933558022442e-15j),(-0.6615687956695468-5.785296891949732e-06j),(-0.786049601539613-0.08266164887128258j),(0.26092972893971506-6.3677423104788e-16j),0j,0j,0j
0.00022927693128656486,0j,0j,0j,(-0.9571054767686811-0.013703109802467944j),(0.28742124967055627-3.364371187343567e-16j),(0.0005927035622637807+2.1035650314393572e-13j),0j,0j,0j,(-0.9956964269585403-0.0008988614711738455j),(-1.0559062366052143+0.10352782226036694j),(0.28972355756687124+5.176103718883098e-16j),(-0.6615687822412514-5.785298459939393e-06j),(-0.7860497057913806-0.08266164506703522j),(0.2609297209956203-2.3765829438877983e-16j),0j,0j,0j
0.00023354381399064793,0j,0j,0j,(-0.9571449392263409-0.013702005526846944j),(0.28741980262017797-3.70902804577302e-16j),(0.0005927035652892251-1.2120213212490892e-13j),0j,0j,0j,(-0.9956986359913876-0.0008988575106119358j),(-1.0559062411778712+0.10352782619252499j),(0.28972354881664225-1.0282168334053042e-15j),(-0.6615687683084635-5.7853000969207424e-06j),(-0.7860498135949975-0.08266164111987473j),(0.26092971277500515-5.956774145945674e-16j),0j,0j,0j
0.00023789010410788934,0j,0j,0j,(-0.957185216578792-0.013700859767667828j),(0.2874183078220117+1.428370478031178e-15j),(0.0005927035615217388+3.2234525232813984e-13j),0j,0j,0j,(-0.9957008881542491-0.000898853401264877j),(-1.055906245922305+0.10352783027240087j),(0.28972353976178505+5.610969678219304e-15j),(-0.6615687538522284-5.785301806258275e-06j),(-0.7860499250702323-0.08266163702443252j),(0.2609297042683271+4.470954707395447e-15j),0j,0j,0j
0.00024231727942376007,0j,0j,0j,(-0.957226321738659-0.01369967096656241j),(0.28741676372926656+4.935571012470015e-16j),(0.0005927035614933206-1.7944609773730234e-13j),0j,0j,0j,(-0.9957031840175894-0.0008988491375432998j),(-1.0559062508449684+0.10352783450554437j),(0.28972353039177845+1.9938466618697775e-15j),(-0.6615687388528793-5.7853035915012355e-06j),(-0.7860500403408418-0.08266163277513816j),(0.2609296954656726+2.6468995969356195e-15j),0j,0j,0j
0.00024682684522556923,0j,0j,0j,(-0.9572682677261442-0.013698437506622224j),(0.28741516874623396+2.0783471595511063e-15j),(0.0005927035588975359+3.6614457252738086e-13j),0j,0j,0j,(-0.9957055241513115-0.000898844713647871j),(-1.0559062559525565+0.10352783889771289j),(0.28972352069564566+1.1026783096883417e-15j),(-0.6615687232900098-5.785305456396626e-06j),(-0.7860501595347014-0.08266162836621194j),(0.2609296863567552-2.1120922059215383e-16j),0j,0j,0j
0.0002514203348142797,0j,0j,0j,(-0.9573110676685739-0.013697157710199498j),(0.2874135212267648-4.737083125787011e-16j),(0.0005927035627961742-4.939208072975587e-13j),0j,0j,0j,(-0.9957079091244991-0.0008988401235613917j),(-1.0559062612520163+0.10352784345488064j),(0.28972351066225915-2.8562748997677867e-16j),(-0.6615687071424472-5.785307404899617e-06j),(-0.7860502827839397-0.08266162379165709j),(0.2609296769311062+1.4911031196616076e-15j),0j,0j,0j
0.00025609931002584595,0j,0j,0j,(-0.9573547348000067-0.01369582983662554j),(0.2874118194727536-1.898867273398148e-15j),(0.000592703559135193+7.074678438089355e-14j),0j,0j,0j,(-0.9957103395051532-0.0008988353610406147j),(-1.0559062667505554+0.10352784818324601j),(0.2897235002798196-6.306261168404953e-16j),(-0.6615686903882234-5.785309441189157e-06j),(-0.786050410225078-0.08266161904525138j),(0.2609296671776917-8.875333131985061e-16j),0j,0j,0j
0.0002608653617622548,0j,0j,0j,(-0.9573992824609139-0.0136944520798436j),(0.28741006173257677-2.820905130712492e-15j),(0.0005927035568303908+7.546158808068305e-14j),0j,0j,0j,(-0.9957128158599275-0.000898830419607758j),(-1.0559062724556523+0.1035278530892404j),(0.28972348953636085-6.819367531788024e-16j),(-0.661568673004544-5.7853115696766474e-06j),(-0.7860505419991743-0.08266161412053896j),(0.2609296570852532-9.5599852355509e-16j),0j,0j,0j
0.00026572011053245065,0j,0j,0j,(-0.9574447240979357-0.01369302256595245j),(0.2874082461994125-8.155333387390811e-16j),(0.0005927035550971731+1.1129567958015535e-13j),0j,0j,0j,(-0.9957153387538609-0.0008988252925416877j),(-1.0559062783750661+0.10352785817953658j),(0.28972347841933876-1.3966942471183724e-15j),(-0.6615686549677586-5.785313795031964e-06j),(-0.786050678251971-0.08266160901082154j),(0.26092964664201446-1.8023055127696085e-15j),0j,0j,0j
